CMS2-C3 2016/01/22 13:42:04 0 1 3
CMS2-C3 2016/01/22 13:42:27 0 0 4
CMS2-C3 2016/01/22 13:42:47 0 1 4
CMS2-C3 2016/01/22 13:47:50 0 0 5
CMS2-C3 2016/01/22 13:48:32 0 1 1
CMS2-C3 2016/01/22 13:49:41 0 0 1
CMS2-C3 2016/01/22 13:50:02 0 1 2
CMS2-C3 2016/01/22 13:50:18 0 0 1
CMS2-C3 2016/01/22 13:50:37 0 1 1
CMS2-C3 2016/01/22 13:50:57 0 0 2
CMS2-C3 2016/01/22 13:51:19 0 1 2
CMS2-C3 2016/01/22 13:51:35 0 0 1
CMS2-C3 2016/01/22 13:51:54 0 1 1
CMS2-C3 2016/01/22 13:52:14 0 0 2
CMS2-C3 2016/01/22 13:52:36 0 1 2
CMS2-C3 2016/01/22 13:52:52 0 0 1
CMS2-C3 2016/01/22 13:53:10 0 1 1
CMS2-C3 2016/01/22 13:53:41 0 0 2
CMS2-C3 2016/01/22 13:54:03 0 1 2
CMS2-C3 2016/01/22 13:54:19 0 0 1
CMS2-C3 2016/01/22 13:54:37 0 1 1
CMS2-C3 2016/01/22 13:54:57 0 0 2
CMS2-C3 2016/01/22 13:55:35 0 0 1
